57871	460223
57873	328924
66064	734261
57875	748904
57877	1607229
57879	1302889
49690	420885
57885	508335
66076	1880537
66078	1561433
57889	1677220
57892	1406013
49700	313505
49702	66521
57895	1788629
49705	-1
49707	176644
66093	6369147
57900	1811503
66092	453124
57903	6219198
66097	1262931
49713	795776
57906	756090
57909	920040
57910	1323480
49720	6606882
66105	566234
57913	1918885
57914	981199
49723	1101613
66109	105075
49725	733858
57928	1010095
57929	1025415
57932	825901
49741	821617
57933	55849
66124	1497337
57934	519304
49745	77010
49748	-1
57941	1049504
66132	404307
57942	409495
57943	1854192
66134	461658
57944	1196517
57945	891416
57946	1190960
57947	619240
66138	637129
49755	1696901
57948	1769706
57949	301974
57953	1187163
49763	148305
57958	1502570
49767	687901
49768	1013075
57963	1139951
66156	1107700
49778	1012371
49779	1775888
66164	1779044
57973	376279
49783	485796
66171	1758340
49788	1060475
49792	937519
66177	1917711
66188	404604
49806	1653416
58005	71768
49815	1391843
66201	891041
66203	1482135
66210	868059
58021	-1
49830	1467493
66214	195209
58023	1727324
66217	1408911
58024	66399
58025	826812
66220	761468
66225	1131662
66226	301409
58037	1251003
49845	1575839
58038	507345
58039	410883
58041	369921
49850	1630813
58043	1654976
58049	1252930
66244	1910704
58053	1838135
66249	940003
66248	990102
58059	383625
66253	1632272
49879	161831
66267	418712
49887	1635214
66270	-1
66272	314884
66275	416345
58085	138792
66279	921884
66278	1917052
58089	1601041
49906	546364
58100	1667143
58106	1542111
66299	5929057
66300	553832
66302	144523
66307	1020370
49923	457124
66306	-1
58116	1919200
49924	984215
58117	7399674
66310	1164478
49927	1397379
58120	667620
66313	1877926
49929	1701696
66315	268217
66321	240876
66324	84850
58135	1388711
66329	216714
66328	1908188
58139	1887106
49947	198020
58140	888713
58145	682232
66338	1423188
58148	1623596
66343	1812613
66345	931665
49961	1503509
49967	1355501
66353	1562459
49968	7409250
49969	1520404
49970	547632
49973	1455311
49974	1209508
49975	1865620
66358	398838
58170	1370032
49979	347859
49980	783272
49987	1002977
49988	1308019
66375	995432
49991	488714
49992	1157145
58187	5741948
66378	952216
49996	1262661
49998	-1
50001	1202390
58195	24385
66391	62709
66390	129694
58201	1181608
58202	1701427
66395	1144490
50011	1417535
66397	602389
66400	44977
58210	1791289
66402	889735
58212	867437
50032	1724593
58227	1365427
50036	815710
58228	1617203
58233	673264
50042	498321
58234	1854054
50044	35453
58239	1818562
58241	45143
58242	641774
58243	1108326
50051	314288
58244	45024
50052	-1
66438	1055584
66441	1596269
58249	372884
58250	418205
66443	1059567
50059	187592
66448	-1
66451	1209423
58259	5730007
58261	493477
66455	1407118
66454	413435
58267	1849001
50075	1181738
58272	1742350
58273	131606
66464	1881673
58274	42964
58278	221087
58283	5857734
50091	552738
50098	1356315
58292	938484
58294	486522
58296	-1
58297	921008
58299	468498
50108	302011
58307	1757483
50117	939033
50118	415348
50122	1143167
50124	1659013
58318	1250975
66510	517908
58319	1668922
58321	1603623
58323	563827
58331	347247
58339	29464
58340	681514
58342	1174717
58343	7099
58345	1121323
66536	497599
58350	1391210
50164	647049
66549	1612429
66550	1548977
50169	1089195
58362	1637155
66554	1234211
58364	1295630
50173	419837
66559	196444
50175	22611
50176	821024
58368	525744
66561	1011185
50179	220525
58373	1401940
50190	1338586
50192	1127329
50193	573920
50196	5730607
66580	1563035
50197	1846600
58394	7409304
50205	313034
66594	-1
66596	88415
58409	1098388
50220	464897
50221	980848
58420	149980
50230	1345624
58423	1836724
58426	129468
50235	1320513
66623	695914
58432	400006
66626	1738055
58436	89309
66631	1817222
58451	1006667
50264	1234067
66651	7268766
50267	1096307
58464	847439
66656	1329376
58465	7454632
58469	-1
50277	400729
58470	1284573
66663	236999
66665	365299
66664	734094
66671	1660130
58478	475158
66670	1182498
50287	7148310
58482	438548
66675	695098
66674	524913
58483	939340
66677	889757
66681	930113
66689	651861
50306	1090597
66690	5929090
58500	1093596
50310	1786453
50312	7488845
58505	896020
50313	1536723
58507	1595489
50316	1215607
66703	1677626
58511	-1
66706	1352081
66709	81833
50325	766824
58518	1613627
58524	206594
58530	347523
58531	1133954
58539	179268
66734	1858789
58544	1651513
42166	209735
42171	921975
58556	-1
66748	1837426
58559	5951544
42175	1074004
42176	1108709
66753	-1
58562	556597
42179	1761578
58563	688517
58564	821358
50377	867988
58569	1186286
50379	1345338
58575	144973
66769	6122753
50385	371505
66768	1261683
66771	1456552
58578	173291
42195	1067246
66772	7087565
42198	6125041
58582	990554
42199	1435829
58583	1185468
66774	1423294
66776	832142
42201	6174797
42202	1788755
42203	5952300
42204	1684848
50397	374819
50398	1526724
42209	-1
66787	7409547
58595	1730453
42212	208545
66788	1673756
50405	329088
66791	1157962
42216	1446118
42217	-1
66797	1725756
50412	544921
58605	6446329
42223	1883609
66798	1283527
42225	1821812
50417	1304485
42226	140470
58610	85708
58613	509817
42229	1772845
50421	1450466
42230	1279457
66807	1361377
58619	1835849
58620	1373317
66813	507627
42238	937881
58623	1395635
42240	652807
58624	1359572
50433	1923628
58627	377426
58628	1334384
50436	521062
66820	1074278
50438	1301057
66823	1183041
58632	1693142
58633	-1
50441	745791
42250	1353234
50444	6374566
50445	492152
66831	365694
50446	274278
58639	119914
50447	566753
66833	-1
42257	1536844
50450	-1
42258	1611719
58642	1907775
58645	7398373
42261	-1
66841	1792010
58648	1775900
50457	1703272
58650	198157
50459	510494
66845	324440
66844	1516144
50463	1186362
42274	-1
58659	1659290
42275	322326
42277	736176
58663	1156118
58664	413883
58665	1459998
50477	1128781
42286	568319
50482	1593059
50487	1898209
58679	782954
58680	1284654
50489	1449332
42297	1428991
50491	1185504
42299	-1
50493	830631
42307	1430610
66882	985721
50499	1456691
66885	1408962
66886	1082301
50504	1094761
66888	570104
58697	297965
50508	995016
42316	96337
66892	801685
50510	627138
58703	554204
42319	264637
42320	1165882
42322	1742158
42324	447988
50517	7409408
50518	1344044
42328	345671
50521	1426271
58715	1251548
42332	1184585
66908	1794600
66911	1060847
50527	1105906
58719	135181
50529	1815561
58722	365580
66915	1430088
42338	1658725
66917	1295706
66919	1094980
66918	7007701
58727	1179517
58729	979577
42346	264563
50544	288346
50548	131317
50549	131355
42357	1509119
50551	1416450
42364	149747
42367	5951865
42368	194523
50561	7242163
42369	454079
42372	542115
42373	1087329
50566	1851917
42374	1413879
50567	642862
42375	522154
42376	179784
42377	1014109
50571	1618555
42379	1709016
58764	1603299
50573	277569
50574	1593354
42382	1760109
58767	143828
42383	631609
58769	-1
66960	977277
66963	1882224
42387	6259532
66962	488586
42388	1169731
50581	5792443
58775	1714018
58777	1531688
66971	1620386
50587	1456545
66973	1547586
66972	1242913
66975	568195
66974	365811
58785	88617
66981	311693
42405	-1
58792	559627
42409	1672556
42410	734113
58794	783192
42411	-1
58795	653078
42414	1844022
58798	911160
58801	346906
42420	1914465
42422	904093
50615	7242435
42423	835742
58809	221782
50621	849621
50622	104090
58814	1281449
58816	1368039
67008	-1
67013	580983
67019	755565
50635	367314
67018	-1
67021	1099668
50637	1501558
50640	514800
58835	549812
67028	1227630
67030	946893
42460	1392464
67037	683975
67039	1179107
67038	1209404
50655	1346222
50656	1907126
58848	1602523
58849	614961
50657	1120632
58852	1776593
58853	1518912
50665	981064
42474	6073660
58858	1536102
42475	1413706
42477	805269
42478	909195
42481	-1
58869	1264537
42485	1693921
58870	7488516
50679	283974
58872	6446209
67065	7409617
67064	539031
58876	50287
50688	1844359
42497	1173600
67074	253646
42500	396959
50692	1844911
58886	542411
67079	1348409
67081	1157890
58889	1881307
58890	1781505
58892	5792937
58893	1192549
67084	523656
67086	1857144
50705	1581920
58897	603328
67090	105021
50709	1564768
58901	1550028
58902	-1
58906	1532927
58909	377423
50719	359415
58912	5952342
67104	813339
50721	1439151
58916	1856007
42533	952989
58920	516873
67113	1044969
50728	768572
58921	7326335
67115	1778739
67114	6229210
50732	1412306
58926	147274
58929	1658438
58930	1068563
50738	1775530
67123	26035
67122	1553718
58932	1808320
58934	695659
42551	556920
67126	210426
50743	1618407
58936	561098
58937	344538
42553	382807
42557	520393
50752	200761
50754	1181009
42564	503932
42569	1274039
42570	1047261
50766	1274256
42574	293898
50767	5792830
50768	5858253
42578	-1
67154	1312306
58965	897804
50773	-1
42583	1136315
50775	488390
58970	7136497
58972	548516
67164	-1
67166	674847
50783	1159034
58976	607096
42592	885519
67168	790308
67173	947731
67175	1137897
67174	1729452
50791	1387398
50792	5857879
67176	1361049
67179	398510
42603	-1
42607	641975
42608	906910
42609	496418
50803	969344
58998	1691409
50807	-1
50808	1700327
42616	986209
59002	446591
42619	1678842
50812	1263399
50813	195213
42621	356245
59005	420969
50814	-1
67199	1568739
50815	430857
67198	1714075
67201	373324
42625	592842
42626	6552206
59011	556666
50820	1098040
42628	1905343
59014	80501
42631	1426704
59015	104782
50824	1015191
50825	1808239
67211	783370
59018	1860886
50826	100515
67210	995940
59019	914154
59020	1143834
67212	590987
59021	1631383
67215	996106
67216	1785043
50837	1118255
67220	5837009
50839	840507
50842	5929039
59039	1244917
67233	616166
59041	772219
59042	139702
59043	7044681
50851	-1
50852	6790711
59045	1340226
59046	1258945
59047	1837361
59049	1748542
67243	242124
42666	1836831
50860	1815870
67245	254486
67244	1705341
67247	522802
50864	-1
42673	5793034
50867	379417
42675	920605
42676	1128032
42677	801836
42680	1783063
67256	1789522
42681	1867855
42682	1218925
42683	192097
67258	1421593
50876	1698547
42685	1058948
59069	1615603
42687	1892220
59072	1225882
50883	1056258
50885	868136
50888	1916848
59085	-1
59086	1841404
59087	190175
59089	1834102
59090	-1
50898	7326404
50899	1280653
59092	1568574
67285	1863630
59095	977460
42711	119070
67289	1267445
67288	-1
59097	1012270
42714	769523
50908	1085919
42717	1243598
50910	1720728
50911	1753160
67294	1616947
67298	1818748
59109	1099682
42729	1069345
42732	-1
42734	437582
50927	60337
50929	-1
50930	509540
42738	1508519
67314	1334646
59124	1188576
50932	1440070
42741	248802
42742	519962
67320	155901
42756	502290
67332	1333310
42757	1277780
50950	1631160
67334	192583
42760	1838871
67337	5730180
67336	868057
50954	965285
42762	1397641
42763	1678313
50956	6850224
42765	551643
50958	1826492
67343	-1
42768	1634273
67345	1106482
42773	559947
42774	202919
59158	1003794
50967	1554049
67353	1891006
50969	265882
67352	90523
50970	1551350
67355	1008973
59167	1078667
59170	985123
67365	1409295
50982	1599209
42790	1341094
50983	912589
59176	1076430
42794	-1
42795	7488996
50988	-1
59184	1340043
42804	377987
42807	37106
51001	1161704
59194	272652
59196	76488
42813	430186
59199	980434
51008	607119
59202	94100
67395	1910049
67394	733025
67397	1549839
67398	677465
67401	7399474
67400	-1
67402	-1
51020	561979
67405	1492745
67407	1834195
59215	1187415
59216	1797998
67408	201214
67413	-1
42837	496277
51029	1834393
59222	113041
51030	1588557
67414	300659
67416	1318744
51040	486509
59233	1286993
67426	1566720
51044	1130181
67430	680326
51047	-1
59240	6354455
51048	1857267
59242	636335
59243	5795934
51051	200523
51052	137982
59245	1439501
42861	1388717
59246	1128697
51054	88314
59251	965114
51063	1460221
59257	1679138
59259	734531
42876	550587
59260	232716
51069	1779863
67452	734112
42878	1622472
51070	790631
67457	189995
59265	28118
67456	1520953
59266	1754438
59267	1377702
67461	388616
42885	1352912
67462	696048
67467	23509
67469	1494762
67468	217350
51087	364337
51088	1854060
51090	889999
67477	406262
59284	610631
59293	1622486
51102	409063
59299	1795909
51108	310839
42919	1557638
42924	5857565
67500	131562
51117	1811592
42926	205589
67502	159907
51120	941398
42930	1751303
59318	-1
59321	1547406
59322	-1
67519	1787890
51134	1254243
59326	1101982
67521	1460541
59328	873743
67520	1811864
51138	980917
42947	1895747
42949	250192
67526	1780074
59335	138322
59337	1329451
59341	988669
51150	1719052
51151	1465226
51153	645718
42965	1025072
51157	312803
59350	1248970
67545	1225965
51163	-1
42971	579502
59355	123473
51164	568843
59356	314269
51165	12835
67551	-1
42975	342034
51169	287155
42978	1396556
51170	59923
59362	691432
67555	1310225
51172	460585
59365	352558
51174	1595115
59366	977250
51175	1618633
59367	1758464
51176	269342
67561	1823322
42986	1800905
59371	421431
67565	7488393
59372	353919
67564	1497039
51183	1341274
67569	720453
59376	1787283
59377	1391010
67571	1844341
42994	560198
59381	1501681
59386	998457
43003	1569370
51198	1269215
43007	1368643
59392	602705
51202	562121
43013	1395114
59397	372633
67588	180133
59398	970036
59400	1797996
59401	1066476
67595	1097872
67596	-1
67598	1587322
51216	-1
67600	6365576
59409	698545
43026	1920436
67602	1064370
43030	133725
43032	299151
59416	182348
59418	1871831
59420	664603
59422	1438157
59424	1770039
51236	-1
43044	888030
67620	-1
51238	1207651
59436	1425213
59439	1198660
59441	1262710
51250	119657
59442	1302590
43059	1000877
59450	1283315
43068	1700408
43069	6068390
43070	200574
51262	1169115
67646	175404
59456	1570493
43072	653930
43073	695478
67648	197568
51266	736967
43075	201882
59460	-1
67653	890722
67652	1018954
51270	1156420
67657	282942
51272	912593
67656	775344
67659	59165
43083	1002155
67661	1679500
51277	59259
67660	790006
67665	6669287
67664	1516191
59475	518048
59476	861393
67668	385530
43094	-1
59480	220788
59481	1155250
59482	733665
59483	-1
59484	577133
43100	7181191
43102	1333299
51295	1772797
67681	36844
67683	925965
51298	1526078
43107	103499
59492	201712
51301	1502762
67684	1015761
67687	-1
67686	1522003
43112	1741310
67693	50879
59502	1838834
51310	5857610
59503	1012681
67697	143822
59505	1575183
43121	76947
67699	7409109
51314	1411540
59507	556250
51315	1153311
51316	862016
51318	374565
67704	458939
51322	487232
67709	1104324
59517	1341089
59518	226267
67710	1170708
67715	1824109
43142	394338
59526	937728
59527	1497654
43144	735035
59528	28170
43145	50358
59529	879144
59530	761810
51339	1197762
59535	1536106
59536	1319109
43153	515056
67728	1553993
43154	1427305
43155	911274
67732	1485455
43157	326949
59541	1754367
67735	174664
59542	321859
59543	1065671
51351	934545
67738	954980
67740	691273
59550	1798928
51358	5951756
51359	1777721
51360	119011
51361	1774232
67746	1302210
67750	1081430
59559	996298
43177	1299827
67752	809802
43178	981050
67754	837158
59563	1814185
51374	735484
59566	488648
51375	1824289
59567	653138
51377	241603
67760	1812928
67763	1421032
43189	1432819
51382	414330
43191	812012
43192	-1
43193	477353
51387	404345
59580	589923
67772	1367110
51392	7399579
59584	1448085
67778	-1
59588	1182785
43207	158748
51399	-1
51401	1248531
67787	151568
51402	488317
51403	-1
43214	586149
59602	547207
59603	1735296
67794	1651262
59604	1636289
67797	178125
59606	670833
59607	-1
43229	1547573
59613	5928613
67807	1735613
43230	1466907
59616	1319754
67808	1399310
51428	1437963
67813	80042
67815	7242403
51430	356513
51431	6289788
67816	1674018
51434	371227
51437	1799789
67822	1890721
51439	552355
67827	5951122
67829	542926
51446	500088
51447	968010
51448	176618
67832	1336692
43258	907162
51452	1361276
67837	33540
59645	1663883
51457	1746113
51458	1593772
59652	1563381
67844	162282
59654	1525329
67847	1441262
51463	1060588
43273	1633559
67850	89751
43275	494214
59661	1005748
67852	1794315
51470	536862
67857	190386
67858	355863
43283	200527
67861	1449563
51478	695948
43286	1002711
67864	888464
51481	1333769
43290	75441
67869	615468
43295	1000013
43296	1470070
51491	1100571
43299	616034
51494	194412
51495	1748014
51497	1182746
43306	1091065
51499	1581325
59695	391419
67886	1462645
51504	1551182
51507	980735
51510	1921286
51511	949812
59704	88102
67901	787417
51518	5837160
59711	-1
51521	972507
43331	7326572
59715	1757098
59716	39521
51524	1552948
43333	1752469
43334	225676
59722	1227653
67915	1684187
67917	1429293
51532	968303
59726	-1
51535	701283
59727	495503
59728	477407
59733	1661643
43351	1072286
59736	1231520
43352	466415
43354	637195
59738	638137
43357	1484868
43358	5857594
51551	493715
43359	269230
59743	1661584
59744	993117
67939	515691
43366	256193
67949	1244717
59756	1327120
67951	321587
59760	1009663
67953	192657
59761	1304878
67952	198868
43378	1676805
67957	1092506
67956	642311
59767	53692
67960	1546409
43386	723230
59772	1366335
59774	615194
67967	84982
59776	6603102
59780	1722679
43396	376589
67975	-1
51590	131171
43400	938688
51593	1307309
51595	1468434
51601	1189865
67987	528421
43411	1710118
43413	853547
67988	1798028
51608	1816923
43418	6790199
43419	1183985
51611	1784553
51612	271823
51614	1459033
68001	1459967
59808	41889
59809	-1
51617	5928886
51618	1282250
68002	448049
59813	1762387
59814	236913
51623	1715663
68009	324458
43435	-1
68010	305028
68013	1598703
68017	1726173
43442	1506157
43446	1532711
51641	359539
43450	1393919
51642	1073431
59838	1047830
43454	1562449
59840	474353
43456	1530957
43458	1163096
68036	319023
68039	477275
51656	1278292
43466	572235
43467	882054
43468	875228
43469	456187
59854	1328497
68046	1760560
68049	822929
59856	6889381
68051	109633
59869	1132530
68060	365346
59870	792395
43487	268369
51680	1007772
51681	6511504
68067	1798655
68069	996646
68071	1432930
68070	155195
59881	1680915
43498	1366366
51691	1676686
43501	1811606
68076	-1
59889	-1
59890	1551123
68083	1225516
68082	295443
59896	1133682
68094	51659
59904	5741905
59905	1795297
43524	825747
43526	264432
51719	6695690
59914	664335
51723	-1
51726	1416462
68117	163869
51738	1393412
43553	5730534
68133	1435190
51748	892794
43556	1792953
68134	902930
43559	545286
43561	1839540
59946	1762605
43562	375868
43565	1813481
43566	5678623
59950	1656554
43570	-1
51762	511439
59957	1010405
68155	1448419
68157	448342
59964	1337378
59966	1888137
68158	186013
59967	602463
43584	661319
68162	573570
68164	1905359
59975	5792914
68172	-1
59984	1727427
43601	361967
51795	114751
59989	1529140
59995	475058
43611	1855005
68186	6891848
43615	1337810
43618	860762
60002	809495
60003	309989
60004	1879908
43620	1662099
43621	1132592
68199	-1
51814	831729
51815	1179775
68198	106874
43624	80110
60009	1021427
43625	1679508
51818	1242989
43626	978439
68202	627187
51819	1109742
68205	519313
43629	367164
51822	750043
60015	-1
68209	-1
68208	-1
68211	62660
60018	1628380
68210	377602
60020	837086
43637	268029
68212	819385
60021	1658988
68215	1209364
60022	1628494
43640	1503345
68216	523588
51833	50164
60025	1701659
68219	80390
68218	1314418
51835	946428
51836	1508447
43644	1816660
60029	1750350
60030	501934
43647	1544061
60031	1455588
43648	1564582
43651	-1
68226	6173177
51846	357865
60040	1895928
51848	115344
51849	1697606
60042	175835
68235	53602
68237	1249451
60044	493477
51854	88612
43664	202569
43665	5744642
68240	1860843
43668	101475
43669	1340893
51868	152294
68257	656576
43690	1117858
68267	887750
51883	1861036
51884	1852707
51886	1853426
51887	1268174
68273	1750602
43696	635667
60084	1412059
60085	1604256
51894	1256430
43702	1654853
43703	1708158
43705	688858
60090	921891
51899	5857888
43707	498352
60092	1865634
68285	380708
43709	1420909
60095	254230
68286	744560
51903	179133
51904	1630483
51909	58386
51911	251760
60104	7409731
51912	1089029
68297	5929353
51916	5792743
43725	980334
68303	89407
43726	649780
43727	26813
68305	1596471
43729	-1
68306	578011
60116	505011
43733	1750521
68311	295983
43738	1567401
43739	288059
68314	389539
43740	7488141
51933	680595
43744	1275085
68320	-1
51938	688616
43750	1788664
68327	378018
51944	922176
68329	361985
43754	373290
51947	1854237
60141	69549
43757	518095
60142	1099326
60143	205002
51952	-1
51953	1923841
68339	1038945
60147	5742035
51956	1057454
60149	865707
51958	7043847
43768	154571
43774	434303
51968	858920
68353	1456391
43779	295531
51971	377589
60165	1678555
60166	1421549
43783	267018
51975	1338053
60167	1304565
43784	403724
68361	1402351
51977	932234
68363	345854
43787	-1
51980	1267061
60172	615947
43788	1409744
51982	556876
51983	914351
51985	176512
60178	476582
51989	74116
51990	345645
51991	1290127
51992	5804754
43801	1396073
60186	158232
60189	369101
43805	346724
68386	1319271
43815	372413
68392	748470
43818	200696
60202	7255688
60204	1812024
43821	-1
60206	1371596
52020	-1
60213	1168506
60214	298417
52025	5730242
52028	5793251
43836	1620434
43837	71022
43838	89321
52036	1563599
60228	1304137
43845	415302
68424	346683
52043	1666762
52045	142015
68431	546301
60238	5742322
68433	6595154
43859	1335745
52052	1852637
52053	664650
68436	1060464
52054	741031
43862	1401809
68441	1134473
43865	208984
60250	1678981
52059	1251146
52060	561554
43868	1020350
68445	-1
52061	1799253
68446	468298
60257	299394
60258	1394938
60259	1750142
60260	1658143
52069	1628161
43877	956974
68452	1111741
60262	1543347
43878	1057974
60266	372616
43884	5730487
43888	7326820
52085	1670338
68468	1207646
60277	370659
52086	71624
60279	5928590
68473	1600717
60283	-1
60290	147984
68482	279193
68487	1412801
60296	6409531
68491	890014
68494	1249743
60303	796742
52113	-1
43922	258799
43923	305917
60308	1685042
43924	1554724
52116	282642
60309	1743804
52118	1094054
43926	-1
60310	5984321
60311	1605125
60312	1599533
52120	1588498
60313	103609
68504	1795269
60314	-1
52124	1852283
60318	1374497
68510	1846049
43937	1913161
43939	524979
60324	1161013
60325	1434080
68516	1259293
60326	540305
43942	250384
43947	850983
60331	5814518
68525	1413768
60332	216948
68526	1408273
60335	1598792
52144	7488037
52145	687125
60337	728262
52146	579058
52148	-1
52153	1816374
68539	817840
52155	1455906
68538	1868848
68540	28372
43968	216554
52162	637079
52164	1269397
68549	6216952
60356	124560
43973	1120900
52166	541750
43974	81000
52168	1791184
60361	1532021
52170	400089
68554	180343
43980	1223880
52172	1853985
68558	1251236
68561	1869017
60368	1179731
52177	735431
60372	-1
60373	495488
60375	143788
52183	87322
43993	1609396
60379	6790501
68574	1696929
68576	69620
60387	1654028
60388	1273971
68583	571084
60390	1854636
68582	1399504
60395	1361794
52203	1360126
60396	-1
52204	155201
44014	113234
52206	591201
60402	1456629
52211	831137
52212	-1
44021	-1
52216	824532
44026	1311346
52218	371474
68603	543884
52220	1571152
60417	522791
60419	1812729
60420	673170
44039	760361
52231	890505
52232	205357
60424	1887333
60425	988868
44043	617595
68621	248501
44045	787974
44049	606482
44051	1333785
52247	385222
52248	1267359
52250	834801
44058	1168851
52251	1130848
52253	1838912
44062	1696846
52255	1284378
44065	1674114
60450	88410
60451	-1
44071	196638
60460	1595749
60461	1238308
52270	1389157
68654	1133656
44081	302930
44083	174852
68661	6965168
60469	578082
68663	-1
60470	537232
68662	6348598
68665	1866053
44088	1854195
60473	749058
44090	1430006
44091	1527697
52284	568616
68669	669647
52286	434950
52287	244048
68670	-1
52288	84844
68672	94081
68675	1211282
44101	1205267
44102	990910
68685	437555
52302	1368747
44110	417909
44111	742871
52303	-1
52313	200562
44130	464017
44132	1248297
60518	970186
68711	110932
68710	947578
52328	622908
52331	1077735
52332	122649
68720	1588822
68722	-1
68725	348739
68726	5952357
68731	404574
60540	163503
60542	1444635
60543	790396
60544	1362992
44166	1557365
60552	1702015
44169	241546
60553	1668090
60554	145780
52363	1725030
44171	1128653
68749	1551359
60557	1496971
44173	696960
60559	948872
52367	466600
44176	353748
44177	1674214
44178	1562425
68759	34661
52383	1423488
68766	1863094
44192	5946617
60580	1792205
44196	790263
60583	317395
60584	1838850
52392	153871
44205	1704553
44206	1838803
52398	946250
68783	1066122
52399	729801
44207	1397564
44208	-1
68784	1152744
44209	631313
44211	410051
68789	1133856
52404	1784215
44212	929650
44215	397876
52409	404441
52410	1325403
44219	1724905
52411	651419
52412	1598362
52413	1305182
52414	1129192
52415	1157703
44223	1607595
52416	274645
44224	1333076
52417	1332131
60613	1495402
44230	384620
44231	186901
44232	931761
60616	260660
44234	506725
68810	1714508
44241	872136
44242	1397617
44243	814335
68821	641497
44245	1362403
68820	644896
44247	1091691
68824	200204
68827	1159324
52444	1639675
52447	913075
68833	161859
52460	955359
60654	257241
68847	410474
52466	783265
44274	146603
44275	1742586
68853	1361021
44276	409832
44277	811483
68855	302951
68856	383726
52473	1681456
44285	1349483
68862	682322
60671	1315762
60672	5792728
44289	971968
60673	367201
44290	1442362
60677	371436
68871	621717
60678	1419895
52486	513760
68873	927912
60682	1260799
44298	1642651
60683	984226
60685	1237790
60687	907443
60688	746292
68880	6963543
60692	280985
68885	988703
60696	376179
60698	271395
52508	1638922
68892	447469
